transaction_id,date,user_id,montant,statut,categorie
TXN000472,2024-02-04,USER0295,595.12,completed,loisirs
TXN000473,2024-01-05,USER0881,1357.07,completed,electronique
TXN000474,2024-03-13,USER0616,150.43,pending,vetements
TXN000475,2024-01-04,USER0449,896.37,failed,electronique
TXN000476,2024-02-29,USER0741,200.31,completed,electronique
TXN000477,2024-03-22,USER0626,384.01,pending,alimentation
TXN000478,2024-02-07,USER0653,1974.93,completed,alimentation
TXN000479,2024-03-19,USER0823,1174.52,completed,loisirs
TXN000480,2024-03-01,USER0772,937.71,completed,loisirs
TXN000481,2024-03-05,USER0665,831.01,completed,loisirs
TXN000482,2024-02-21,USER0013,16.0,completed,electronique
TXN000483,2024-03-04,USER0805,644.3,completed,transport
TXN000484,2024-03-21,USER0602,363.22,completed,loisirs
TXN000485,2024-03-02,USER0971,653.2,pending,transport
TXN000486,2024-02-05,USER0647,1491.97,completed,electronique
TXN000487,2024-01-31,USER0105,536.2,completed,alimentation
TXN000488,2024-01-21,USER0913,1900.34,pending,electronique
TXN000489,2024-01-27,USER0928,1336.01,completed,vetements
TXN000490,2024-03-20,USER0131,1449.97,completed,transport
TXN000491,2024-01-12,USER0396,1098.46,completed,electronique
TXN000492,2024-03-24,USER0105,607.07,completed,vetements
TXN000493,2024-03-11,USER0090,1840.51,completed,loisirs
TXN000494,2024-02-07,USER0741,394.14,completed,loisirs
TXN000495,2024-02-06,USER0853,1971.99,completed,alimentation
TXN000496,2024-01-15,USER0389,1195.51,completed,transport
TXN000497,2024-01-01,USER0161,1666.51,completed,vetements
TXN000498,2024-01-02,USER0265,1517.35,completed,loisirs
TXN000499,2024-01-17,USER0800,755.4,completed,vetements
TXN000500,2024-01-04,USER0855,795.29,completed,loisirs
TXN000501,2024-02-15,USER0599,1595.59,completed,vetements
TXN000502,2024-01-06,USER0580,960.97,completed,loisirs
TXN000503,2024-03-22,USER0899,993.06,completed,electronique
TXN000504,2024-02-14,USER0863,1015.69,completed,electronique
TXN000505,2024-03-06,USER0132,424.7,completed,electronique
TXN000506,2024-03-14,USER0084,365.67,completed,loisirs
TXN000507,2024-02-04,USER0713,176.74,completed,electronique
TXN000508,2024-01-07,USER0202,1250.22,pending,electronique
TXN000509,2024-01-06,USER0578,346.37,completed,alimentation
TXN000510,2024-02-01,USER0445,1428.26,completed,alimentation
TXN000511,2024-02-27,USER0119,754.01,failed,loisirs
TXN000512,2024-03-06,USER0949,1543.53,cancelled,alimentation
TXN000513,2024-03-17,USER0008,1677.46,completed,vetements
TXN000514,2024-02-08,USER0260,1379.49,pending,alimentation
TXN000515,2024-02-15,USER0049,79.34,cancelled,electronique
TXN000516,2024-02-05,USER0884,648.83,failed,loisirs
TXN000517,2024-02-02,USER0980,35.15,pending,vetements
TXN000518,2024-01-01,USER0702,297.22,completed,transport
TXN000519,2024-03-01,USER0387,246.45,completed,electronique
TXN000520,2024-02-09,USER0155,1656.93,completed,vetements
TXN000521,2024-01-15,USER0850,194.2,completed,alimentation
TXN000522,2024-01-11,USER0342,1566.95,completed,transport
TXN000523,2024-01-24,USER0170,115.54,completed,loisirs
TXN000524,2024-02-18,USER0894,841.63,completed,transport
TXN000525,2024-03-07,USER0293,1607.76,pending,electronique
TXN000526,2024-01-25,USER0028,619.65,completed,transport
TXN000527,2024-03-04,USER0865,1374.98,completed,loisirs
TXN000528,2024-03-27,USER0688,614.03,completed,alimentation
TXN000529,2024-03-07,USER0916,1255.27,completed,alimentation
TXN000530,2024-03-28,USER0114,641.71,completed,loisirs
TXN000531,2024-03-05,USER0439,1834.02,completed,loisirs
TXN000532,2024-02-17,USER0350,1125.32,completed,electronique
TXN000533,2024-02-11,USER0551,1384.04,completed,loisirs
TXN000534,2024-01-01,USER0469,282.55,completed,vetements
TXN000535,2024-02-24,USER0242,494.65,completed,loisirs
TXN000536,2024-01-16,USER0113,1559.01,completed,electronique
TXN000537,2024-01-09,USER0382,1116.45,completed,loisirs
TXN000538,2024-02-13,USER0853,44.88,completed,vetements
TXN000539,2024-01-15,USER0629,163.25,completed,transport
TXN000540,2024-02-06,USER0026,1353.29,completed,vetements
TXN000541,2024-03-30,USER0874,1759.05,completed,alimentation
TXN000542,2024-03-04,USER0016,450.89,completed,alimentation
TXN000543,2024-03-11,USER0346,594.66,completed,alimentation
TXN000544,2024-01-02,USER0244,310.22,completed,loisirs
TXN000545,2024-03-12,USER0707,1961.36,completed,electronique
TXN000546,2024-03-10,USER0998,39.52,completed,alimentation
TXN000547,2024-01-04,USER0512,1113.72,completed,loisirs
TXN000548,2024-02-16,USER0340,1359.41,completed,transport
TXN000549,2024-03-19,USER0696,1447.74,completed,alimentation
TXN000550,2024-01-21,USER0064,1335.53,completed,vetements
TXN000551,2024-01-15,USER0122,1342.13,completed,electronique
TXN000552,2024-03-08,USER0915,1824.29,completed,transport
TXN000553,2024-03-31,USER0192,1431.2,completed,loisirs
TXN000554,2024-01-14,USER0391,13.93,completed,electronique
TXN000555,2024-01-12,USER0761,1569.44,completed,electronique
TXN000556,2024-01-09,USER0684,1386.54,pending,transport
TXN000557,2024-02-18,USER0058,1602.59,completed,electronique
TXN000558,2024-03-21,USER0694,1533.78,completed,loisirs
TXN000559,2024-02-20,USER0987,409.51,completed,loisirs
TXN000560,2024-03-10,USER0276,993.13,completed,electronique
TXN000561,2024-02-18,USER0183,490.15,completed,alimentation
TXN000562,2024-01-24,USER0776,1418.49,completed,electronique
TXN000563,2024-01-27,USER0654,538.66,completed,loisirs
TXN000564,2024-03-05,USER0691,1774.89,completed,alimentation
TXN000565,2024-01-16,USER0716,1597.65,cancelled,transport
TXN000566,2024-02-03,USER0804,719.36,completed,loisirs
TXN000567,2024-02-04,USER0376,50.47,completed,alimentation
TXN000568,2024-01-27,USER0325,1605.03,failed,vetements
TXN000569,2024-01-18,USER0666,1040.12,failed,transport
TXN000570,2024-01-01,USER0150,1725.51,pending,vetements
TXN000571,2024-01-22,USER0980,1395.68,completed,loisirs
TXN000572,2024-01-08,USER0867,1838.18,completed,transport
TXN000573,2024-01-14,USER0492,1344.31,completed,alimentation
TXN000574,2024-03-29,USER0569,875.62,completed,electronique
TXN000575,2024-02-06,USER0646,245.95,completed,alimentation
TXN000576,2024-01-09,USER0447,303.15,completed,electronique
TXN000577,2024-03-13,USER0605,1575.59,completed,electronique
TXN000578,2024-01-23,USER0866,672.53,completed,electronique
TXN000579,2024-02-22,USER0073,1448.82,completed,electronique
TXN000580,2024-01-21,USER0003,793.43,pending,loisirs
TXN000581,2024-01-04,USER0393,83.95,completed,alimentation
TXN000582,2024-02-13,USER0226,619.59,failed,transport
TXN000583,2024-01-18,USER0138,1885.11,completed,alimentation
TXN000584,2024-01-23,USER0826,1154.63,completed,electronique
TXN000585,2024-01-04,USER0985,319.82,completed,loisirs
TXN000586,2024-03-15,USER0243,1884.16,completed,electronique
TXN000587,2024-03-11,USER0296,1137.22,completed,transport
TXN000588,2024-02-28,USER0105,1846.62,completed,electronique
TXN000589,2024-01-15,USER0063,831.56,completed,transport
TXN000590,2024-03-08,USER0906,1946.72,completed,alimentation
TXN000591,2024-01-31,USER0462,179.05,completed,electronique
TXN000592,2024-02-03,USER0304,288.97,completed,vetements
TXN000593,2024-02-18,USER0352,1286.59,completed,electronique
TXN000594,2024-01-24,USER0374,1205.25,completed,transport
TXN000595,2024-03-11,USER0040,415.05,pending,vetements
TXN000596,2024-03-12,USER0920,492.3,pending,transport
TXN000597,2024-02-03,USER0973,139.42,completed,alimentation
TXN000598,2024-02-12,USER0827,128.89,completed,loisirs
TXN000599,2024-03-11,USER0318,1742.92,completed,loisirs
TXN000600,2024-02-19,USER0961,1764.45,completed,loisirs
TXN000601,2024-03-09,USER0052,222.79,completed,transport
TXN000602,2024-02-26,USER0483,1623.3,completed,transport
TXN000603,2024-01-13,USER0090,1557.62,pending,transport
TXN000604,2024-03-09,USER0923,919.84,completed,electronique
TXN000605,2024-02-14,USER0467,1457.02,completed,vetements
TXN000606,2024-01-19,USER0231,1556.93,completed,transport
TXN000607,2024-03-30,USER0062,163.57,completed,loisirs
TXN000608,2024-02-17,USER0624,963.38,completed,vetements
TXN000609,2024-03-11,USER0740,1899.09,completed,alimentation
TXN000610,2024-02-13,USER0292,1903.49,completed,transport
TXN000611,2024-02-26,USER0441,1387.7,completed,alimentation
TXN000612,2024-03-08,USER0153,877.69,completed,alimentation
TXN000613,2024-01-20,USER0475,643.31,pending,transport
TXN000614,2024-03-03,USER0714,827.76,completed,transport
TXN000615,2024-02-15,USER0290,1281.32,completed,loisirs
TXN000616,2024-01-05,USER0014,1890.71,pending,transport
TXN000617,2024-03-14,USER0942,1823.57,completed,electronique
TXN000618,2024-02-27,USER0365,1774.59,completed,vetements
TXN000619,2024-02-21,USER0041,901.9,completed,electronique
TXN000620,2024-02-24,USER0664,1023.6,completed,vetements
TXN000621,2024-01-21,USER0520,1927.19,completed,alimentation
TXN000622,2024-02-03,USER0713,1944.75,completed,electronique
TXN000623,2024-03-21,USER0435,12.36,completed,transport
TXN000624,2024-02-04,USER0571,1587.02,completed,loisirs
TXN000625,2024-02-10,USER0209,1653.96,completed,loisirs
TXN000626,2024-01-17,USER0863,621.29,completed,loisirs
TXN000627,2024-02-11,USER0078,917.53,failed,electronique
TXN000628,2024-01-29,USER0921,1087.15,pending,loisirs
TXN000629,2024-01-03,USER0336,1215.3,completed,electronique
TXN000630,2024-02-03,USER0987,574.34,completed,vetements
TXN000631,2024-02-13,USER0652,220.35,completed,loisirs
TXN000632,2024-03-25,USER0101,1119.19,completed,vetements
TXN000633,2024-03-16,USER0941,878.84,completed,transport
TXN000634,2024-02-20,USER0910,996.58,completed,alimentation
TXN000635,2024-02-08,USER0272,1731.63,completed,alimentation
TXN000636,2024-01-05,USER0322,510.53,completed,loisirs
TXN000637,2024-01-27,USER0545,426.96,completed,loisirs
TXN000638,2024-02-23,USER0444,1828.3,pending,vetements
TXN000639,2024-01-11,USER0312,796.44,completed,electronique
TXN000640,2024-02-06,USER0778,274.95,completed,transport
TXN000641,2024-03-14,USER0778,1075.53,completed,alimentation
TXN000642,2024-02-06,USER0652,434.49,completed,loisirs
TXN000643,2024-03-21,USER0102,1946.26,pending,alimentation
TXN000644,2024-01-11,USER0229,1145.13,completed,transport
TXN000645,2024-01-07,USER0688,1986.78,completed,loisirs
TXN000646,2024-02-24,USER0838,427.45,completed,loisirs
TXN000647,2024-01-22,USER0511,1188.31,completed,vetements
TXN000648,2024-01-08,USER0656,1301.9,failed,vetements
TXN000649,2024-01-25,USER0032,1103.31,cancelled,vetements
TXN000650,2024-03-12,USER0245,550.74,completed,loisirs
TXN000651,2024-03-22,USER0195,543.21,completed,electronique
TXN000652,2024-01-03,USER0611,786.27,completed,loisirs
TXN000653,2024-01-22,USER0853,1195.49,failed,vetements
TXN000654,2024-02-21,USER0089,1069.91,failed,vetements
TXN000655,2024-02-09,USER0009,774.49,completed,alimentation
TXN000656,2024-02-16,USER0268,447.79,completed,vetements
TXN000657,2024-03-20,USER0073,1600.09,completed,transport
TXN000658,2024-01-06,USER0294,1766.8,completed,vetements
TXN000659,2024-01-09,USER0230,44.83,completed,electronique
TXN000660,2024-01-29,USER0504,1736.34,completed,vetements
TXN000661,2024-01-09,USER0405,602.1,failed,vetements
TXN000662,2024-03-10,USER0589,415.2,completed,transport
TXN000663,2024-02-18,USER0485,1813.14,completed,electronique
TXN000664,2024-03-17,USER0863,346.11,completed,vetements
TXN000665,2024-02-11,USER0208,1895.78,pending,alimentation
TXN000666,2024-02-16,USER0025,851.62,completed,electronique
TXN000667,2024-01-03,USER0447,1748.84,completed,alimentation
TXN000668,2024-02-04,USER0725,512.24,pending,electronique
TXN000669,2024-03-05,USER0261,50.75,completed,loisirs
TXN000670,2024-02-21,USER0441,998.02,completed,alimentation
TXN000671,2024-02-12,USER0880,582.57,completed,vetements
TXN000672,2024-01-13,USER0921,201.52,failed,vetements
TXN000673,2024-03-05,USER0130,383.76,completed,transport
TXN000674,2024-01-29,USER0449,1600.77,failed,alimentation
TXN000675,2024-02-28,USER0694,1755.4,completed,alimentation
TXN000676,2024-03-14,USER0106,1792.07,completed,loisirs
TXN000677,2024-01-11,USER0659,1010.42,failed,vetements
TXN000678,2024-01-08,USER0686,1527.56,completed,transport
TXN000679,2024-03-23,USER0594,1085.43,completed,electronique
TXN000680,2024-03-17,USER0241,1574.08,completed,alimentation
TXN000681,2024-03-21,USER0216,402.12,completed,transport
TXN000682,2024-03-24,USER0586,1032.89,completed,alimentation
TXN000683,2024-03-12,USER0931,1059.7,completed,transport
TXN000684,2024-02-05,USER0118,736.87,completed,alimentation
TXN000685,2024-02-18,USER0975,1042.21,completed,transport
TXN000686,2024-03-24,USER0865,458.36,completed,loisirs
TXN000687,2024-03-11,USER0163,221.39,completed,transport
TXN000688,2024-02-11,USER0995,1124.26,completed,alimentation
TXN000689,2024-03-23,USER0803,69.91,completed,alimentation
TXN000690,2024-03-05,USER0217,1338.3,completed,alimentation
TXN000691,2024-01-16,USER0705,891.39,completed,loisirs
TXN000692,2024-02-12,USER0800,1872.03,completed,electronique
TXN000693,2024-03-24,USER0083,29.1,completed,transport
TXN000694,2024-01-21,USER0118,485.68,completed,vetements
TXN000695,2024-03-22,USER0960,139.93,completed,vetements
TXN000696,2024-02-26,USER0932,855.48,completed,transport
TXN000697,2024-02-28,USER0468,589.25,completed,loisirs
TXN000698,2024-03-02,USER0858,1143.5,completed,alimentation
TXN000699,2024-02-03,USER0188,581.09,completed,loisirs
TXN000700,2024-01-05,USER0073,181.67,completed,vetements
TXN000701,2024-01-02,USER0129,1200.41,completed,vetements
TXN000702,2024-02-08,USER0220,204.77,completed,loisirs
TXN000703,2024-02-28,USER0264,679.23,completed,electronique
TXN000704,2024-01-10,USER0413,357.05,completed,loisirs
TXN000705,2024-03-08,USER0334,647.07,completed,alimentation
TXN000706,2024-02-20,USER0946,1197.08,completed,alimentation
TXN000707,2024-03-22,USER0685,1429.67,completed,vetements
TXN000708,2024-03-25,USER0648,464.67,completed,transport
TXN000709,2024-01-29,USER0750,1016.49,completed,electronique
TXN000710,2024-03-18,USER0855,1962.31,completed,loisirs
TXN000711,2024-01-11,USER0670,1122.9,completed,vetements
TXN000712,2024-02-26,USER0216,1138.73,completed,loisirs
TXN000713,2024-01-25,USER0232,526.09,completed,transport
TXN000714,2024-03-29,USER0572,1088.07,completed,transport
TXN000715,2024-03-24,USER0494,1079.93,completed,transport
TXN000716,2024-02-05,USER0927,817.37,pending,transport
TXN000717,2024-03-16,USER0058,1122.63,completed,alimentation
TXN000718,2024-01-27,USER0722,1633.6,completed,electronique
TXN000719,2024-03-26,USER0688,70.14,completed,alimentation
TXN000720,2024-03-27,USER0579,1662.9,cancelled,transport
TXN000721,2024-01-20,USER0919,943.52,completed,transport
TXN000722,2024-02-01,USER0504,1417.49,completed,loisirs
TXN000723,2024-02-01,USER0341,82.78,completed,loisirs
TXN000724,2024-03-10,USER0156,1267.75,pending,alimentation
TXN000725,2024-01-05,USER0211,1786.78,completed,vetements
TXN000726,2024-03-09,USER0315,1664.57,completed,alimentation
TXN000727,2024-02-22,USER0267,118.66,completed,transport
TXN000728,2024-01-08,USER0546,371.06,completed,alimentation
TXN000729,2024-01-27,USER0056,161.6,completed,electronique
TXN000730,2024-03-28,USER0123,1378.58,completed,alimentation
TXN000731,2024-03-30,USER0090,634.05,completed,electronique
TXN000732,2024-03-03,USER0766,1680.99,completed,electronique
TXN000733,2024-01-30,USER0715,623.63,completed,loisirs
TXN000734,2024-02-04,USER0170,1088.75,failed,loisirs
TXN000735,2024-01-23,USER0648,244.55,completed,electronique
TXN000736,2024-03-25,USER0311,1581.81,completed,loisirs
TXN000737,2024-02-11,USER0356,1530.62,completed,transport
TXN000738,2024-02-14,USER0874,1370.89,completed,electronique
TXN000739,2024-01-29,USER0524,569.65,completed,loisirs
TXN000740,2024-03-11,USER0087,712.42,completed,electronique
TXN000741,2024-02-19,USER0768,1202.02,completed,loisirs
TXN000742,2024-02-05,USER0415,107.22,completed,alimentation
TXN000743,2024-02-10,USER0010,495.51,completed,transport
TXN000744,2024-01-05,USER0391,1836.97,completed,alimentation
TXN000745,2024-02-12,USER0369,1873.88,completed,electronique
TXN000746,2024-03-12,USER0051,1909.59,completed,loisirs
TXN000747,2024-03-05,USER0073,1047.3,completed,transport
TXN000748,2024-03-01,USER0042,679.3,completed,alimentation
TXN000749,2024-01-19,USER0713,1117.22,completed,loisirs
TXN000750,2024-01-30,USER0966,54.86,completed,loisirs
TXN000751,2024-01-15,USER0419,435.9,completed,alimentation
TXN000752,2024-01-05,USER0091,1488.7,completed,alimentation
TXN000753,2024-02-05,USER0637,701.28,completed,alimentation
TXN000754,2024-02-27,USER0105,533.79,completed,loisirs
TXN000755,2024-02-08,USER0821,331.35,completed,transport
TXN000756,2024-01-05,USER0368,1584.22,completed,vetements
TXN000757,2024-01-09,USER0742,657.51,completed,vetements
TXN000758,2024-01-30,USER0683,263.92,completed,vetements
TXN000759,2024-03-01,USER0820,372.32,completed,electronique
TXN000760,2024-03-02,USER0961,154.89,completed,transport
TXN000761,2024-01-01,USER0495,1215.54,completed,vetements
TXN000762,2024-01-22,USER0743,690.82,completed,electronique
TXN000763,2024-02-03,USER0258,1358.29,completed,vetements
TXN000764,2024-01-10,USER0774,1118.69,completed,vetements
TXN000765,2024-01-13,USER0950,1588.95,completed,transport
TXN000766,2024-01-08,USER0770,1190.26,completed,transport
TXN000767,2024-02-14,USER0934,33.43,completed,electronique
TXN000768,2024-01-13,USER0185,12.69,pending,electronique
TXN000769,2024-01-23,USER0879,1262.63,completed,vetements
TXN000770,2024-01-09,USER0831,393.43,completed,alimentation
TXN000771,2024-02-12,USER0865,1291.18,completed,electronique
TXN000772,2024-01-30,USER0115,307.51,completed,alimentation
TXN000773,2024-01-29,USER0077,1030.92,completed,transport
TXN000774,2024-02-14,USER0672,1026.58,completed,transport
TXN000775,2024-03-03,USER0035,1285.32,completed,electronique
TXN000776,2024-03-23,USER0742,1979.93,completed,electronique
TXN000777,2024-02-21,USER0580,1482.04,completed,loisirs
TXN000778,2024-02-03,USER0654,25.78,pending,vetements
TXN000779,2024-01-15,USER0454,1549.12,completed,vetements
TXN000780,2024-01-22,USER0058,1870.83,completed,alimentation
TXN000781,2024-02-29,USER0693,143.85,completed,alimentation
TXN000782,2024-03-04,USER0051,1729.62,completed,electronique
TXN000783,2024-02-19,USER0090,841.71,completed,transport
TXN000784,2024-03-22,USER0461,647.06,completed,transport
TXN000785,2024-03-07,USER0141,1537.07,completed,alimentation
TXN000786,2024-03-17,USER0080,406.52,failed,electronique
TXN000787,2024-02-11,USER0429,442.21,completed,transport
TXN000788,2024-02-10,USER0634,1520.97,completed,alimentation
TXN000789,2024-02-29,USER0259,1727.47,pending,loisirs
TXN000790,2024-03-17,USER0418,141.79,completed,alimentation
TXN000791,2024-03-16,USER0370,491.89,completed,vetements
TXN000792,2024-02-27,USER0605,1934.58,pending,alimentation
TXN000793,2024-02-18,USER0775,127.19,completed,alimentation
TXN000794,2024-03-04,USER0204,854.09,completed,vetements
TXN000795,2024-02-09,USER0730,356.56,completed,vetements
TXN000796,2024-01-19,USER0071,327.0,failed,vetements
TXN000797,2024-03-15,USER0638,624.05,completed,alimentation
TXN000798,2024-01-19,USER0118,736.95,completed,transport
TXN000799,2024-01-12,USER0400,1261.23,completed,loisirs
TXN000800,2024-03-25,USER0126,1565.7,failed,transport
TXN000801,2024-02-02,USER0698,1806.24,completed,electronique
TXN000802,2024-03-06,USER0675,1577.43,completed,vetements
TXN000803,2024-03-13,USER0420,112.43,completed,electronique
TXN000804,2024-03-23,USER0692,1470.26,failed,vetements
TXN000805,2024-02-01,USER0366,1168.36,completed,alimentation
TXN000806,2024-02-04,USER0580,356.47,completed,transport
TXN000807,2024-01-29,USER0656,29.41,completed,electronique
TXN000808,2024-01-30,USER0510,1484.91,completed,transport
TXN000809,2024-03-08,USER0891,174.22,completed,electronique
TXN000810,2024-02-13,USER0372,1656.64,completed,transport
TXN000811,2024-01-30,USER0411,824.79,completed,loisirs
TXN000812,2024-01-09,USER0828,231.42,completed,electronique
TXN000813,2024-03-24,USER0946,1000.82,completed,loisirs
TXN000814,2024-03-20,USER0027,229.24,completed,vetements
TXN000815,2024-03-08,USER0856,618.92,completed,vetements
TXN000816,2024-03-18,USER0653,348.49,completed,alimentation
TXN000817,2024-01-22,USER0832,991.81,completed,alimentation
TXN000818,2024-01-12,USER0471,1048.37,completed,loisirs
TXN000819,2024-02-26,USER0324,1790.37,completed,transport
TXN000820,2024-01-15,USER0680,578.99,pending,vetements
TXN000821,2024-03-23,USER0969,903.91,completed,transport
TXN000822,2024-02-20,USER0031,1096.13,completed,electronique
TXN000823,2024-01-13,USER0676,1777.33,completed,loisirs
TXN000824,2024-02-04,USER0295,1887.97,completed,loisirs
TXN000825,2024-03-31,USER0619,200.71,completed,electronique
TXN000826,2024-01-20,USER0326,925.0,completed,transport
TXN000827,2024-03-22,USER0182,996.26,pending,alimentation
TXN000828,2024-02-07,USER0763,1545.9,completed,transport
TXN000829,2024-03-21,USER0391,616.05,completed,transport
TXN000830,2024-03-29,USER0442,975.77,completed,alimentation
TXN000831,2024-02-08,USER0729,1096.04,completed,loisirs
TXN000832,2024-02-14,USER0039,1592.86,completed,alimentation
TXN000833,2024-03-08,USER0722,1162.99,completed,transport
TXN000834,2024-01-17,USER0368,1460.48,completed,electronique
TXN000835,2024-03-13,USER0073,79.85,failed,vetements
TXN000836,2024-03-18,USER0170,1719.69,completed,loisirs
TXN000837,2024-03-15,USER0380,187.41,completed,electronique
TXN000838,2024-03-30,USER0215,1661.84,completed,alimentation
TXN000839,2024-02-28,USER0266,1939.83,completed,transport
TXN000840,2024-02-22,USER0980,1971.36,completed,electronique
TXN000841,2024-03-31,USER0498,485.69,completed,transport
TXN000842,2024-02-08,USER0400,192.63,completed,loisirs
TXN000843,2024-02-12,USER0306,137.12,cancelled,transport
TXN000844,2024-02-22,USER0851,746.44,pending,alimentation
TXN000845,2024-02-28,USER0113,807.02,completed,electronique
TXN000846,2024-03-04,USER0185,336.55,completed,loisirs
TXN000847,2024-01-20,USER0153,654.67,pending,loisirs
TXN000848,2024-03-17,USER1000,181.18,completed,alimentation
TXN000849,2024-01-31,USER0504,1000.24,completed,alimentation
TXN000850,2024-02-22,USER0760,369.5,completed,alimentation
TXN000851,2024-02-27,USER0018,1652.53,completed,transport
TXN000852,2024-02-05,USER0787,809.16,completed,alimentation
TXN000853,2024-01-04,USER0474,1680.17,pending,alimentation
TXN000854,2024-02-20,USER0313,1209.88,completed,loisirs
TXN000855,2024-01-30,USER0227,725.92,completed,loisirs
TXN000856,2024-02-27,USER0211,472.38,completed,vetements
TXN000857,2024-02-15,USER0901,1926.92,completed,alimentation
TXN000858,2024-03-17,USER0099,1622.26,completed,loisirs
TXN000859,2024-01-11,USER0236,1491.91,completed,transport
TXN000860,2024-03-22,USER0519,1723.94,completed,transport
TXN000861,2024-03-17,USER0535,1928.16,completed,loisirs
TXN000862,2024-01-16,USER0585,492.22,pending,electronique
TXN000863,2024-01-07,USER0555,1981.67,completed,loisirs
TXN000864,2024-01-21,USER0935,1675.66,completed,vetements
TXN000865,2024-02-04,USER0204,1595.2,completed,vetements
TXN000866,2024-03-07,USER0006,1324.15,completed,vetements
TXN000867,2024-02-11,USER0395,581.02,completed,alimentation
TXN000868,2024-03-18,USER0337,408.66,completed,alimentation
TXN000869,2024-02-05,USER0534,141.22,completed,loisirs
TXN000870,2024-03-29,USER0633,1819.19,completed,loisirs
TXN000871,2024-02-09,USER0989,980.82,completed,alimentation
TXN000872,2024-03-10,USER0696,1775.9,cancelled,electronique
TXN000873,2024-02-28,USER0105,360.86,completed,alimentation
TXN000874,2024-03-01,USER0726,938.08,completed,vetements
TXN000875,2024-03-19,USER0283,974.59,completed,transport
TXN000876,2024-02-23,USER0768,1370.31,completed,transport
TXN000877,2024-02-03,USER0124,1908.07,completed,loisirs
TXN000878,2024-03-08,USER0511,1965.15,pending,vetements
TXN000879,2024-02-25,USER0914,872.52,completed,alimentation
TXN000880,2024-02-27,USER0233,797.95,completed,transport
TXN000881,2024-01-23,USER0323,381.3,completed,transport
TXN000882,2024-02-17,USER0382,1444.74,failed,loisirs
TXN000883,2024-02-12,USER0560,1823.51,completed,electronique
TXN000884,2024-02-23,USER0210,1740.43,completed,vetements
TXN000885,2024-02-28,USER0232,1821.52,completed,loisirs
TXN000886,2024-02-27,USER0190,1110.45,completed,loisirs
TXN000887,2024-02-03,USER0320,785.74,completed,electronique
TXN000888,2024-03-28,USER0751,360.14,completed,electronique
TXN000889,2024-01-15,USER0091,292.65,completed,transport
TXN000890,2024-03-18,USER0619,863.58,completed,alimentation
TXN000891,2024-03-18,USER0007,1613.58,completed,vetements
TXN000892,2024-01-14,USER0123,529.82,completed,loisirs
TXN000893,2024-03-09,USER0605,1373.02,completed,vetements
TXN000894,2024-01-27,USER0397,34.21,completed,electronique
TXN000895,2024-03-02,USER0657,230.22,completed,loisirs
TXN000896,2024-02-28,USER0033,1984.79,completed,alimentation
TXN000897,2024-01-11,USER0517,841.66,completed,transport
TXN000898,2024-02-08,USER0332,1656.02,completed,alimentation
TXN000899,2024-03-14,USER0311,1138.52,failed,loisirs
TXN000900,2024-01-19,USER0739,1951.51,completed,transport
TXN000901,2024-01-11,USER0821,630.24,failed,electronique
TXN000902,2024-02-01,USER0192,1165.24,completed,transport
TXN000903,2024-01-16,USER0811,1578.54,completed,transport
TXN000904,2024-03-24,USER0654,649.75,completed,alimentation
TXN000905,2024-03-25,USER0179,608.59,completed,transport
TXN000906,2024-03-27,USER0930,978.57,completed,electronique
TXN000907,2024-02-29,USER0408,1224.87,completed,transport
TXN000908,2024-03-07,USER0507,1686.84,pending,transport
TXN000909,2024-01-09,USER0534,1746.38,completed,vetements
TXN000910,2024-01-20,USER0945,777.39,pending,transport
TXN000911,2024-03-07,USER0082,1374.68,completed,electronique
TXN000912,2024-02-10,USER0474,982.08,completed,loisirs
TXN000913,2024-01-29,USER0079,1896.06,completed,loisirs
TXN000914,2024-01-11,USER0154,689.77,completed,alimentation
TXN000915,2024-02-29,USER0539,1506.06,failed,vetements
TXN000916,2024-02-12,USER0052,1042.16,completed,alimentation
TXN000917,2024-03-09,USER0792,350.13,completed,vetements
TXN000918,2024-01-22,USER0527,1438.81,completed,loisirs
TXN000919,2024-02-26,USER0032,320.84,completed,loisirs
TXN000920,2024-02-27,USER0332,1477.54,completed,electronique
TXN000921,2024-02-15,USER0577,932.73,completed,transport
TXN000922,2024-02-19,USER0035,482.71,completed,electronique
TXN000923,2024-01-28,USER0559,86.68,completed,vetements
TXN000924,2024-03-03,USER0093,1365.38,completed,vetements
TXN000925,2024-01-02,USER0361,1551.14,completed,alimentation
TXN000926,2024-01-26,USER0326,547.37,completed,vetements
TXN000927,2024-01-01,USER0846,1068.1,completed,loisirs
TXN000928,2024-03-19,USER0093,1823.4,completed,electronique
TXN000929,2024-01-14,USER0990,1374.76,completed,alimentation
TXN000930,2024-01-15,USER0063,1970.4,completed,transport
TXN000931,2024-02-06,USER0518,1890.29,completed,alimentation
TXN000932,2024-01-17,USER0678,837.86,completed,loisirs
TXN000933,2024-02-26,USER0405,141.14,completed,alimentation
TXN000934,2024-02-05,USER0019,1116.45,pending,transport
TXN000935,2024-01-05,USER0359,74.71,completed,electronique
TXN000936,2024-03-22,USER0386,428.17,completed,transport
TXN000937,2024-03-24,USER0027,1273.53,completed,transport
TXN000938,2024-03-23,USER0708,1799.64,completed,alimentation
TXN000939,2024-02-26,USER0075,1017.08,completed,alimentation
TXN000940,2024-01-17,USER0425,497.84,completed,vetements
